file_path,file_name,image_id,product_name,batch_number,date,state,color,checks_id,checks_product_id,checks_batch_number,checks_manufacture_date,checks_photo_path,checks_color_check_result,checks_comment,checks_created_at,checks_avg_r,checks_avg_g,checks_avg_b,checks_avg_lab,checks_label,checks_rus_color_name,colors_color_name,colors_rus_name,colors_hex,colors_r,colors_g,colors_b,colors_hue,colors_sat,colors_val,colors_id,products_id,products_name,products_color_description,products_color_from,products_color_to,filepath
pictures/1757500814570_54_32.jpg,1757500814570_54_32.jpg,1757500814570_54_32,Бутиплюс,32.0,,,,635.0,54.0,32.0,2025-09-09,pictures/1757500814570_54_32.jpg,не соответствует,,2025-09-10 10:40:16.605941,171.0,179.0,172.0,"[72.14599567778255, -4.121161113465332, 2.5917465596398737]",,Серебряная фольга,Matrix,Матрица,#B05D54,176.0,93.0,84.0,5.869565217391304,0.522727272727273,0.690196078431373,120.0,54.0,Бутиплюс,Порошок белого цвета,белый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757500814570_54_32.jpg
pictures/1757509845763_55_1.jpg,1757509845763_55_1.jpg,1757509845763_55_1,ГИДРОИОНИТ,1.0,,,,636.0,55.0,1.0,2025-09-10,pictures/1757509845763_55_1.jpg,соответствует,,2025-09-10 13:10:47.658059,171.0,180.0,175.0,"[72.49211917448996, -4.090232012857631, 1.4507287993102747]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757509845763_55_1.jpg
pictures/1757509891776_55_1.jpg,1757509891776_55_1.jpg,1757509891776_55_1,ГИДРОИОНИТ,1.0,,,,637.0,55.0,1.0,2025-09-10,pictures/1757509891776_55_1.jpg,соответствует,,2025-09-10 13:11:34.032695,168.0,176.0,172.0,"[71.11434190188693, -3.566055325109785, 1.0642246727059934]",,Серебряная чаша,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757509891776_55_1.jpg
pictures/1757509938245_55_1.jpg,1757509938245_55_1.jpg,1757509938245_55_1,ГИДРОИОНИТ,1.0,,,,638.0,55.0,1.0,2025-09-10,pictures/1757509938245_55_1.jpg,соответствует,,2025-09-10 13:12:20.050043,175.0,183.0,177.0,"[73.64616487138392, -3.9171923007361165, 2.071806194345349]",,Филиппинское серебро,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757509938245_55_1.jpg
pictures/1757510007220_55_1.jpg,1757510007220_55_1.jpg,1757510007220_55_1,ГИДРОИОНИТ,1.0,,,,639.0,55.0,1.0,2025-09-10,pictures/1757510007220_55_1.jpg,соответствует,,2025-09-10 13:13:28.941,172.0,181.0,176.0,"[72.8609307096862, -4.086022746805917, 1.4490392508717864]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510007220_55_1.jpg
pictures/1757510053224_55_1.jpg,1757510053224_55_1.jpg,1757510053224_55_1,ГИДРОИОНИТ,1.0,,,,640.0,55.0,1.0,2025-09-10,pictures/1757510053224_55_1.jpg,соответствует,,2025-09-10 13:14:17.632146,170.0,179.0,174.0,"[72.1229239662363, -4.094467108311461, 1.4524296522635538]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510053224_55_1.jpg
pictures/1757510094003_55_1.jpg,1757510094003_55_1.jpg,1757510094003_55_1,ГИДРОИОНИТ,1.0,,,,641.0,55.0,1.0,2025-09-10,pictures/1757510094003_55_1.jpg,соответствует,,2025-09-10 13:14:56.199355,170.0,178.0,173.0,"[71.82829762492146, -3.7485505987869816, 1.572381164473291]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510094003_55_1.jpg
pictures/1757510139090_55_1.jpg,1757510139090_55_1.jpg,1757510139090_55_1,ГИДРОИОНИТ,1.0,,,,642.0,55.0,1.0,2025-09-10,pictures/1757510139090_55_1.jpg,соответствует,,2025-09-10 13:15:41.103902,170.0,178.0,173.0,"[71.82829762492146, -3.7485505987869816, 1.572381164473291]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510139090_55_1.jpg
pictures/1757510184336_55_1.jpg,1757510184336_55_1.jpg,1757510184336_55_1,ГИДРОИОНИТ,1.0,,,,643.0,55.0,1.0,2025-09-10,pictures/1757510184336_55_1.jpg,соответствует,,2025-09-10 13:16:26.721001,174.0,181.0,177.0,"[73.03700689063248, -3.198532782012431, 1.1765197939193506]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510184336_55_1.jpg
pictures/1757510238114_55_1.jpg,1757510238114_55_1.jpg,1757510238114_55_1,ГИДРОИОНИТ,1.0,,,,644.0,55.0,1.0,2025-09-10,pictures/1757510238114_55_1.jpg,соответствует,,2025-09-10 13:17:19.805638,172.0,180.0,175.0,"[72.56695545164429, -3.7407551734900957, 1.5687831834639843]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510238114_55_1.jpg
pictures/1757510390472_55_1.jpg,1757510390472_55_1.jpg,1757510390472_55_1,ГИДРОИОНИТ,1.0,,,,645.0,55.0,1.0,2025-09-10,pictures/1757510390472_55_1.jpg,"Нет цветов с подстрокой: ""null""",,2025-09-10 13:19:53.080698,169.0,178.0,173.0,"[71.75334268395561, -4.098728324825163, 1.4541419503274033]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510390472_55_1.jpg
pictures/1757510415151_55_1.jpg,1757510415151_55_1.jpg,1757510415151_55_1,ГИДРОИОНИТ,1.0,,,,646.0,55.0,1.0,2025-09-10,pictures/1757510415151_55_1.jpg,соответствует,,2025-09-10 13:20:18.542108,171.0,179.0,174.0,"[72.19781944900936, -3.7446408622487937, 1.5705762595045858]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510415151_55_1.jpg
pictures/1757510501094_55_1.jpg,1757510501094_55_1.jpg,1757510501094_55_1,ГИДРОИОНИТ,1.0,,,,647.0,55.0,1.0,2025-09-10,pictures/1757510501094_55_1.jpg,соответствует,,2025-09-10 13:21:43.060969,167.0,175.0,170.0,"[70.71739281247288, -3.760426860154986, 1.5778683189624942]",,Эдвард,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510501094_55_1.jpg
pictures/1757510541149_55_1.jpg,1757510541149_55_1.jpg,1757510541149_55_1,ГИДРОИОНИТ,1.0,,,,648.0,55.0,1.0,2025-09-10,pictures/1757510541149_55_1.jpg,соответствует,,2025-09-10 13:22:22.702044,171.0,179.0,174.0,"[72.19781944900936, -3.7446408622487937, 1.5705762595045858]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510541149_55_1.jpg
pictures/1757510583439_55_1.jpg,1757510583439_55_1.jpg,1757510583439_55_1,ГИДРОИОНИТ,1.0,,,,649.0,55.0,1.0,2025-09-10,pictures/1757510583439_55_1.jpg,соответствует,,2025-09-10 13:23:12.151895,171.0,179.0,175.0,"[72.22399953251934, -3.554890478321693, 1.0603948075791347]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510583439_55_1.jpg
pictures/1757510622532_55_1.jpg,1757510622532_55_1.jpg,1757510622532_55_1,ГИДРОИОНИТ,1.0,,,,650.0,55.0,1.0,2025-09-10,pictures/1757510622532_55_1.jpg,соответствует,,2025-09-10 13:23:45.137263,171.0,179.0,174.0,"[72.19781944900936, -3.7446408622487937, 1.5705762595045858]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510622532_55_1.jpg
pictures/1757510661828_55_1.jpg,1757510661828_55_1.jpg,1757510661828_55_1,ГИДРОИОНИТ,1.0,,,,651.0,55.0,1.0,2025-09-10,pictures/1757510661828_55_1.jpg,соответствует,,2025-09-10 13:24:24.028172,174.0,182.0,177.0,"[73.3040795631849, -3.7330548646336004, 1.5652319496464617]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510661828_55_1.jpg
pictures/1757510772402_55_1.jpg,1757510772402_55_1.jpg,1757510772402_55_1,ГИДРОИОНИТ,1.0,,,,652.0,55.0,1.0,2025-09-10,pictures/1757510772402_55_1.jpg,соответствует,,2025-09-10 13:26:14.207803,170.0,179.0,173.0,"[72.09687847720703, -4.2841141568252805, 1.9628879434418378]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510772402_55_1.jpg
pictures/1757510863831_55_1.jpg,1757510863831_55_1.jpg,1757510863831_55_1,ГИДРОИОНИТ,1.0,,,,653.0,55.0,1.0,2025-09-10,pictures/1757510863831_55_1.jpg,соответствует,,2025-09-10 13:27:46.797193,168.0,177.0,172.0,"[71.3833728990625, -4.103015958848932, 1.455865836642256]",,Серебряная чаша,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510863831_55_1.jpg
pictures/1757510933169_55_1.jpg,1757510933169_55_1.jpg,1757510933169_55_1,ГИДРОИОНИТ,1.0,,,,654.0,55.0,1.0,2025-09-10,pictures/1757510933169_55_1.jpg,соответствует,,2025-09-10 13:29:00.750292,172.0,180.0,175.0,"[72.56695545164429, -3.7407551734900957, 1.5687831834639843]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510933169_55_1.jpg
pictures/1757510973483_55_1.jpg,1757510973483_55_1.jpg,1757510973483_55_1,ГИДРОИОНИТ,1.0,,,,655.0,55.0,1.0,2025-09-10,pictures/1757510973483_55_1.jpg,соответствует,,2025-09-10 13:29:39.966562,175.0,183.0,178.0,"[73.6720723899499, -3.729239718017474, 1.5634735137654898]",,Филиппинское серебро,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757510973483_55_1.jpg
pictures/1757511049447_55_1.jpg,1757511049447_55_1.jpg,1757511049447_55_1,ГИДРОИОНИТ,1.0,,,,656.0,55.0,1.0,2025-09-10,pictures/1757511049447_55_1.jpg,соответствует,,2025-09-10 13:30:54.360191,175.0,184.0,179.0,"[73.96508688184069, -4.073547078279061, 1.4440370636348732]",,Филиппинское серебро,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757511049447_55_1.jpg
pictures/1757511407020_55_1.jpg,1757511407020_55_1.jpg,1757511407020_55_1,ГИДРОИОНИТ,1.0,,,,657.0,55.0,1.0,2025-09-10,pictures/1757511407020_55_1.jpg,соответствует,,2025-09-10 13:36:49.584287,171.0,179.0,174.0,"[72.19781944900936, -3.7446408622487937, 1.5705762595045858]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757511407020_55_1.jpg
pictures/1757511466301_55_1.jpg,1757511466301_55_1.jpg,1757511466301_55_1,ГИДРОИОНИТ,1.0,,,,658.0,55.0,1.0,2025-09-10,pictures/1757511466301_55_1.jpg,соответствует,,2025-09-10 13:37:48.504658,168.0,177.0,172.0,"[71.3833728990625, -4.103015958848932, 1.455865836642256]",,Серебряная чаша,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757511466301_55_1.jpg
pictures/1757516045595_55_1.jpg,1757516045595_55_1.jpg,1757516045595_55_1,ГИДРОИОНИТ,1.0,,,,659.0,55.0,1.0,2025-09-10,pictures/1757516045595_55_1.jpg,соответствует,,2025-09-10 14:54:13.659211,167.0,176.0,171.0,"[71.01301215489266, -4.107330311728941, 1.4576014569536389]",,Эдвард,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757516045595_55_1.jpg
pictures/1757516071833_55_1.jpg,1757516071833_55_1.jpg,1757516071833_55_1,ГИДРОИОНИТ,1.0,,,,660.0,55.0,1.0,2025-09-10,pictures/1757516071833_55_1.jpg,соответствует,,2025-09-10 14:54:36.70744,167.0,176.0,171.0,"[71.01301215489266, -4.107330311728941, 1.4576014569536389]",,Эдвард,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757516071833_55_1.jpg
pictures/1757516119276_55_1.jpg,1757516119276_55_1.jpg,1757516119276_55_1,ГИДРОИОНИТ,1.0,,,,661.0,55.0,1.0,2025-09-10,pictures/1757516119276_55_1.jpg,соответствует,,2025-09-10 14:55:39.78784,170.0,178.0,173.0,"[71.82829762492146, -3.7485505987869816, 1.572381164473291]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757516119276_55_1.jpg
pictures/1757516158403_55_1.jpg,1757516158403_55_1.jpg,1757516158403_55_1,ГИДРОИОНИТ,1.0,,,,662.0,55.0,1.0,2025-09-10,pictures/1757516158403_55_1.jpg,соответствует,,2025-09-10 14:56:17.017078,170.0,179.0,174.0,"[72.1229239662363, -4.094467108311461, 1.4524296522635538]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757516158403_55_1.jpg
pictures/1757516206573_55_1.jpg,1757516206573_55_1.jpg,1757516206573_55_1,ГИДРОИОНИТ,1.0,,,,663.0,55.0,1.0,2025-09-10,pictures/1757516206573_55_1.jpg,соответствует,,2025-09-10 14:56:55.119397,171.0,179.0,174.0,"[72.19781944900936, -3.7446408622487937, 1.5705762595045858]",,Серебряная фольга,Middle red purple,Средний красный фиолетовый,#A55353,165.0,83.0,83.0,0.0,0.496969696969697,0.647058823529412,21.0,55.0,ГИДРОИОНИТ,Порошок от белого до светло-желтого цвета,белый,светло-желтый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757516206573_55_1.jpg
pictures/1757579000210_69_54.jpg,1757579000210_69_54.jpg,1757579000210_69_54,МиоСорб Макс,54.0,,,,664.0,69.0,54.0,2025-09-10,pictures/1757579000210_69_54.jpg,не соответствует,,2025-09-11 08:23:24.120134,145.0,140.0,108.0,"[57.90260797109519, -3.5647467253471787, 17.802636059053924]",,Эрроутаун,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579000210_69_54.jpg
pictures/1757579052705_69_54.jpg,1757579052705_69_54.jpg,1757579052705_69_54,МиоСорб Макс,54.0,,,,665.0,69.0,54.0,2025-09-10,pictures/1757579052705_69_54.jpg,не соответствует,,2025-09-11 08:24:16.73976,152.0,147.0,114.0,"[60.56722667412443, -3.7183396676779834, 18.17562543296003]",,Гуркха,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579052705_69_54.jpg
pictures/1757579130236_69_54.jpg,1757579130236_69_54.jpg,1757579130236_69_54,МиоСорб Макс,54.0,,,,666.0,69.0,54.0,2025-09-10,pictures/1757579130236_69_54.jpg,не соответствует,,2025-09-11 08:25:34.374517,169.0,163.0,131.0,"[66.7242628535725, -3.1853946706677516, 17.43739965524309]",,Нейтральный зеленый,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579130236_69_54.jpg
pictures/1757579184052_69_54.jpg,1757579184052_69_54.jpg,1757579184052_69_54,МиоСорб Макс,54.0,,,,667.0,69.0,54.0,2025-09-10,pictures/1757579184052_69_54.jpg,не соответствует,,2025-09-11 08:26:41.640672,148.0,143.0,112.0,"[59.07662756740122, -3.4186143787754975, 17.198947516271048]",,Эрроутаун,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579184052_69_54.jpg
pictures/1757579228125_69_54.jpg,1757579228125_69_54.jpg,1757579228125_69_54,МиоСорб Макс,54.0,,,,668.0,69.0,54.0,2025-09-10,pictures/1757579228125_69_54.jpg,не соответствует,,2025-09-11 08:27:11.410102,150.0,145.0,113.0,"[59.82280487670987, -3.56901383960162, 17.688318347156915]",,Бледная устрица,Wendy's Red (1969-1971),Венди Рэд (1969-1971),#EE3942,238.0,57.0,66.0,357.01657458563534,0.760504201680672,0.933333333333333,2434.0,69.0,МиоСорб Макс,Порошок от светло-желтого до белого цвета,светло-желтый,белый,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579228125_69_54.jpg
pictures/1757579472112_74_1.jpg,1757579472112_74_1.jpg,1757579472112_74_1,Пурмикс,1.0,,,,669.0,74.0,1.0,2025-09-11,pictures/1757579472112_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:31:14.829975,173.0,183.0,177.0,"[73.4971888582103, -4.615027291308471, 1.8369186981556318]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579472112_74_1.jpg
pictures/1757579529894_74_1.jpg,1757579529894_74_1.jpg,1757579529894_74_1,Пурмикс,1.0,,,,670.0,74.0,1.0,2025-09-11,pictures/1757579529894_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:32:12.251925,172.0,181.0,176.0,"[72.8609307096862, -4.086022746805917, 1.4490392508717864]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579529894_74_1.jpg
pictures/1757579584547_74_1.jpg,1757579584547_74_1.jpg,1757579584547_74_1,Пурмикс,1.0,,,,671.0,74.0,1.0,2025-09-11,pictures/1757579584547_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:33:06.507909,174.0,183.0,178.0,"[73.59741222941592, -4.077680559639473, 1.4456935175285013]",,Филиппинское серебро,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579584547_74_1.jpg
pictures/1757579634883_74_1.jpg,1757579634883_74_1.jpg,1757579634883_74_1,Пурмикс,1.0,,,,672.0,74.0,1.0,2025-09-11,pictures/1757579634883_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:33:57.349061,172.0,181.0,176.0,"[72.8609307096862, -4.086022746805917, 1.4490392508717864]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579634883_74_1.jpg
pictures/1757579678458_74_1.jpg,1757579678458_74_1.jpg,1757579678458_74_1,Пурмикс,1.0,,,,673.0,74.0,1.0,2025-09-11,pictures/1757579678458_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:34:41.091596,173.0,182.0,176.0,"[73.20338671361556, -4.2708634633296105, 1.9562237800654358]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579678458_74_1.jpg
pictures/1757579745567_74_1.jpg,1757579745567_74_1.jpg,1757579745567_74_1,Пурмикс,1.0,,,,674.0,74.0,1.0,2025-09-11,pictures/1757579745567_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:35:52.207028,176.0,184.0,178.0,"[74.01380444038992, -3.9132018776673605, 2.0695371108264915]",,Филиппинское серебро,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579745567_74_1.jpg
pictures/1757579791266_74_1.jpg,1757579791266_74_1.jpg,1757579791266_74_1,Пурмикс,1.0,,,,675.0,74.0,1.0,2025-09-11,pictures/1757579791266_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:36:33.565317,173.0,182.0,176.0,"[73.20338671361556, -4.2708634633296105, 1.9562237800654358]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579791266_74_1.jpg
pictures/1757579843249_74_1.jpg,1757579843249_74_1.jpg,1757579843249_74_1,Пурмикс,1.0,,,,676.0,74.0,1.0,2025-09-11,pictures/1757579843249_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:37:25.631034,172.0,181.0,176.0,"[72.8609307096862, -4.086022746805917, 1.4490392508717864]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579843249_74_1.jpg
pictures/1757579888568_74_1.jpg,1757579888568_74_1.jpg,1757579888568_74_1,Пурмикс,1.0,,,,677.0,74.0,1.0,2025-09-11,pictures/1757579888568_74_1.jpg,"Нет цветов с подстрокой: """"",,2025-09-11 08:38:14.022277,173.0,180.0,175.0,"[72.64222937416663, -3.3904960308465126, 1.6875108418918483]",,Серебряная фольга,Copper Rust,Медная ржавчина,#944747,148.0,71.0,71.0,0.0,0.52027027027027,0.580392156862745,24.0,74.0,Пурмикс,Порошок,,,C:\Users\MB06\Desktop\IT\table\dataset\pictures\1757579888568_74_1.jpg
